Composition = 65% Dunite, 35% Water
log temp, log pressure (dyne/cm^2), logdensity (g/cc)
5.7,2.8,-10.514664372751781
5.7,3.0,-10.313845239472773
5.7,3.2,-10.112996575005392
5.7,3.4,-9.912116319340473
5.7,3.6,-9.711202738854887
5.7,3.8,-9.510253956041645
5.7,4.0,-9.309267661577358
5.7,4.2,-9.108241577607451
5.7,4.4,-8.90717285059282
5.7,4.6,-8.706058843577503
5.7,4.8,-8.50489638772763
5.7,5.0,-8.303681994219684
5.7,5.2,-8.102411985565464
5.7,5.4,-7.901081978601013
5.7,5.6,-7.6996875685187085
5.7,5.8,-7.498223621170012
5.7,6.0,-7.296684409502408
5.7,6.2,-7.095063561442839
5.7,6.4,-6.893353987319142
5.7,6.6,-6.691547932491504
5.7,6.8,-6.489636363437627
5.7,7.0,-6.287609312483708
5.7,7.2,-6.085455599551163
5.7,7.4,-5.883162220896007
5.7,7.6,-5.680714993026369
5.7,7.8,-5.478097293346312
5.7,8.0,-5.275290368304303
5.7,8.2,-5.072272694922484
5.7,8.4,-4.869019633821917
5.7,8.6,-4.665502142900146
5.7,8.8,-4.461687557873944
5.7,9.0,-4.257538393612396
5.7,9.2,-4.053012212515194
5.7,9.4,-3.848060102655429
5.7,9.6,-3.6426272811767357
5.7,9.8,-3.4366510002300887
5.7,10.0,-3.2300635247246356
5.7,10.2,-3.0227958618914013
5.7,10.4,-2.8147775061645204
5.7,10.6,-2.6059418809533588
5.7,10.8,-2.396233926186812
5.7,11.0,-2.185624436273534
5.7,11.2,-1.9741141672124995
5.7,11.4,-1.7617761871334343
5.7,11.6,-1.548756547017215
5.7,11.8,-1.3353078418176463
5.7,12.0,-1.1218197849544453
5.7,12.2,-0.9087999448734494
5.7,12.4,-0.696804189070811
5.7,12.6,-0.4861832024589585
5.7,12.8,-0.2769182198350681
5.7,13.0,-0.06869692560828156
5.7,13.2,0.13855140260011767
5.7,13.4,0.3438915296422852
5.7,13.6,0.5449947405919675
5.7,13.8,0.7386398212196492
5.7,14.0,0.921922032118748
5.7,14.2,1.092826732916843
5.7,14.4,1.2506634843584798
5.7,14.6,1.3973219538811048
5.7,14.8,1.533760075507988
5.7,15.0,1.662196705452581
5.78,1.6,-11.806560572184651
5.78,1.8,-11.606013925348767
5.78,2.0,-11.405448927540279
5.78,2.2,-11.20486517104289
5.78,2.4,-11.004261465951478
5.78,2.6,-10.803636648107542
5.78,2.8,-10.602989868550225
5.78,3.0,-10.402319677269203
5.78,3.2,-10.201625085821178
5.78,3.4,-10.0009044123072
5.78,3.6,-9.800156040747824
5.78,3.8,-9.599378565988761
5.78,4.0,-9.398570021365137
5.78,4.2,-9.19772850347428
5.78,4.4,-8.996851708043652
5.78,4.6,-8.795937348460546
5.78,4.8,-8.594982995093668
5.78,5.0,-8.393985608472418
5.78,5.2,-8.192942191162658
5.78,5.4,-7.9918491949608335
5.78,5.6,-7.790702803871602
5.78,5.8,-7.58949892818006
5.78,6.0,-7.388232741781857
5.78,6.2,-7.186899077594845
5.78,6.4,-6.9854920201842035
5.78,6.6,-6.784005105137662
5.78,6.8,-6.582431083409813
5.78,7.0,-6.380761464726602
5.78,7.2,-6.178987246055168
5.78,7.4,-5.977097736746457
5.78,7.6,-5.775081135391037
5.78,7.8,-5.572924027340377
5.78,8.0,-5.370610948447727
5.78,8.2,-5.168124141744418
5.78,8.4,-4.965443552703107
5.78,8.6,-4.762545755481368
5.78,8.8,-4.559404266695572
5.78,9.0,-4.3559880475983785
5.78,9.2,-4.152261795780799
5.78,9.4,-3.948184575348192
5.78,9.6,-3.7437095211190132
5.78,9.8,-3.5387805477069594
5.78,10.0,-3.3333385064374865
5.78,10.2,-3.127317897285567
5.78,10.4,-2.9206483063574256
5.78,10.6,-2.7132563802669347
5.78,10.8,-2.50506772099987
5.78,11.0,-2.2960237584645222
5.78,11.2,-2.0860846904044417
5.78,11.4,-1.8752438242499678
5.78,11.6,-1.663551931536867
5.78,11.8,-1.4511363171119531
5.78,12.0,-1.238248906131838
5.78,12.2,-1.0252680334402962
5.78,12.4,-0.8126698528756326
5.78,12.6,-0.6009241466844817
5.78,12.8,-0.3902789964239678
5.78,13.0,-0.18063803039731283
5.78,13.2,0.028228268257763898
5.78,13.4,0.2360936857505927
5.78,13.6,0.4416411266542628
5.78,13.8,0.6424296515949215
5.78,14.0,0.8355162238593746
5.78,14.2,1.0182482916945463
5.78,14.4,1.1885641297027778
5.78,14.6,1.3472891600756738
5.78,14.8,1.4944594150869874
5.78,15.0,1.6320762279505103
5.78,15.2,1.7618585748877789
5.86,1.6,-11.892746678527276
5.86,1.8,-11.69230318307496
5.86,2.0,-11.491846984738528
5.86,2.2,-11.291375812117344
5.86,2.4,-11.09088820581436
5.86,2.6,-10.89038324757604
5.86,2.8,-10.689860310434993
5.86,3.0,-10.489318386616555
5.86,3.2,-10.28875618686256
5.86,3.4,-10.088172922199279
5.86,3.6,-9.88756682426101
5.86,3.8,-9.686936941037276
5.86,4.0,-9.4862817078985
5.86,4.2,-9.285599328443721
5.86,4.4,-9.084888323414095
5.86,4.6,-8.884146403329295
5.86,4.8,-8.683371772755159
5.86,5.0,-8.482562010265811
5.86,5.2,-8.281714502958994
5.86,5.4,-8.080826502439871
5.86,5.6,-7.8798947356089695
5.86,5.8,-7.6789159369610065
5.86,6.0,-7.477886200602606
5.86,6.2,-7.276801220192216
5.86,6.4,-7.075656418872856
5.86,6.6,-6.874446199187319
5.86,6.8,-6.673164852409502
5.86,7.0,-6.471805495844866
5.86,7.2,-6.270360727753752
5.86,7.4,-6.068821890135483
5.86,7.6,-5.867179349599011
5.86,7.8,-5.665422242591121
5.86,8.0,-5.463538108805541
5.86,8.2,-5.261512510014951
5.86,8.4,-5.05932913608785
5.86,8.6,-4.856968743770208
5.86,8.8,-4.654410164430964
5.86,9.0,-4.4516282350565435
5.86,9.2,-4.248594147875607
5.86,9.4,-4.045274608580807
5.86,9.6,-3.8416306161509084
5.86,9.8,-3.6376179421375943
5.86,10.0,-3.4331856614375202
5.86,10.2,-3.2282761457674245
5.86,10.4,-3.0228253445428988
5.86,10.6,-2.8167612696097746
5.86,10.8,-2.6100065559082166
5.86,11.0,-2.402488877123707
5.86,11.2,-2.194144136621524
5.86,11.4,-1.9849221152799927
5.86,11.6,-1.7748033726175867
5.86,11.8,-1.5638291361147016
5.86,12.0,-1.3521192185105886
5.86,12.2,-1.1399035363269323
5.86,12.4,-0.9275322543602247
5.86,12.6,-0.7154386562222352
5.86,12.8,-0.5039935991796863
5.86,13.0,-0.293327241929827
5.86,13.2,-0.08330896411317967
5.86,13.4,0.12613286414829752
5.86,13.6,0.3344411014688631
5.86,13.8,0.5400402556263578
5.86,14.0,0.7404552400473846
5.86,14.2,0.9328888402265798
5.86,14.4,1.1150016354363408
5.86,14.6,1.2857468987778682
5.86,14.8,1.445059625380309
5.86,15.0,1.5931713720516996
5.86,15.2,1.731935498662543
5.94,1.6,-11.97844173750346
5.94,1.8,-11.777251419104587
5.94,2.0,-11.576887917484097
5.94,2.2,-11.376508591052822
5.94,2.4,-11.176116011317164
5.94,2.6,-10.975709942657646
5.94,2.8,-10.775288948468164
5.94,3.0,-10.574852547479773
5.94,3.2,-10.374399674353244
5.94,3.4,-10.173929562353885
5.94,3.6,-9.97344107527387
5.94,3.8,-9.772932981119869
5.94,4.0,-9.572404363256005
5.94,4.2,-9.371853645421243
5.94,4.4,-9.171279571674864
5.94,4.6,-8.970680380981543
5.94,4.8,-8.770054438558384
5.94,5.0,-8.569399993769093
5.94,5.2,-8.368714763053799
5.94,5.4,-8.167996565095784
5.94,5.6,-7.96724278971503
5.94,5.8,-7.766450649770815
5.94,6.0,-7.565617109351628
5.94,6.2,-7.364738563597454
5.94,6.4,-7.163811250476461
5.94,6.6,-6.962830812894008
5.94,6.8,-6.761792340787213
5.94,7.0,-6.5606905855940205
5.94,7.2,-6.359519278933729
5.94,7.4,-6.158271558386093
5.94,7.6,-5.956939529014103
5.94,7.8,-5.755514368350928
5.94,8.0,-5.553986091746464
5.94,8.2,-5.352342979215939
5.94,8.4,-5.1505720289894485
5.94,8.6,-4.948657763263
5.94,8.8,-4.746582902686839
5.94,9.0,-4.5443274466342
5.94,9.2,-4.34186797281192
5.94,9.4,-4.139177479652255
5.94,9.6,-3.9362247066067133
5.94,9.8,-3.732972873361842
5.94,10.0,-3.5293802212495975
5.94,10.2,-3.3253987454298954
5.94,10.4,-3.1209737959552344
5.94,10.6,-2.9160431141076715
5.94,10.8,-2.7105382539090463
5.94,11.0,-2.5043875911634985
5.94,11.2,-2.29751925957561
5.94,11.4,-2.0898633994513056
5.94,11.6,-1.8813643980726749
5.94,11.8,-1.6720046798893684
5.94,12.0,-1.4618190601002146
5.94,12.2,-1.250917827985249
5.94,12.4,-1.0395204564971836
5.94,12.6,-0.8279435937074296
5.94,12.8,-0.6165327860839033
5.94,13.0,-0.40552806630420646
5.94,13.2,-0.19495235221000426
5.94,13.4,0.01529373975599647
5.94,13.6,0.22502740879934224
5.94,13.8,0.43333868608535436
5.94,14.0,0.6384522423776229
5.94,14.2,0.8380059922365821
5.94,14.4,1.029596877162972
5.94,14.6,1.2113913209770708
5.94,14.8,1.382489483285733
5.94,15.0,1.5422309666591083
5.94,15.2,1.6915998510949473
6.02,1.8,-11.86131821617346
6.02,2.0,-11.661034364886447
6.02,2.2,-11.460730068059986
6.02,2.4,-11.260419556782294
6.02,2.6,-11.060097367550394
6.02,2.8,-10.859762703651354
6.02,3.0,-10.65941598421398
6.02,3.2,-10.459056155445207
6.02,3.4,-10.258682218465957
6.02,3.6,-10.05829361024929
6.02,3.8,-9.857889232835175
6.02,4.0,-9.65746839071636
6.02,4.2,-9.4570298146859
6.02,4.4,-9.256572366987957
6.02,4.6,-9.056094803985975
6.02,4.8,-8.855595676045
6.02,5.0,-8.655073643810256
6.02,5.2,-8.454526860838895
6.02,5.4,-8.253953549520544
6.02,5.6,-8.053351656163734
6.02,5.8,-7.8527188379297
6.02,6.0,-7.652052744177998
6.02,6.2,-7.451350501224331
6.02,6.4,-7.250608923375352
6.02,6.6,-7.049824765288745
6.02,6.8,-6.8489938176962974
6.02,7.0,-6.6481120526391315
6.02,7.2,-6.447174365193732
6.02,7.4,-6.246175222815664
6.02,7.6,-6.045108438266625
6.02,7.8,-5.843966768923889
6.02,8.0,-5.642742335275614
6.02,8.2,-5.44142575634224
6.02,8.4,-5.240006596870658
6.02,8.6,-5.038472717693113
6.02,8.8,-4.83681015189112
6.02,9.0,-4.635003066824639
6.02,9.2,-4.433032800921237
6.02,9.4,-4.230877805247149
6.02,9.6,-4.0285132088598425
6.02,9.8,-3.825909519987488
6.02,10.0,-3.62303321821905
6.02,10.2,-3.4198452093747833
6.02,10.4,-3.2163002398680915
6.02,10.6,-3.0123465895195314
6.02,10.8,-2.8079252498522878
6.02,11.0,-2.602971056028788
6.02,11.2,-2.3974148593675433
6.02,11.4,-2.1911835554217154
6.02,11.6,-1.9842081192124283
6.02,11.8,-1.7764362641273175
6.02,12.0,-1.5678460337440259
6.02,12.2,-1.3584586251215438
6.02,12.4,-1.1483833337909355
6.02,12.6,-0.9378182073275725
6.02,12.8,-0.7270309373108995
6.02,13.0,-0.5162754944903993
6.02,13.2,-0.305667954576754
6.02,13.4,-0.09515691524317449
6.02,13.6,0.11525810852560527
6.02,13.8,0.3251359978421685
6.02,14.0,0.5333200779441929
6.02,14.2,0.7379786294362034
6.02,14.4,0.9369273892168903
6.02,14.6,1.1280770500671513
6.02,14.8,1.3098802839274442
6.02,15.0,1.4810728481466384
6.02,15.2,1.6416284904276586
