Composition = 0
log(temp), log pressure (dyne/cm^2), log density (g/cc), log entropy (log os jrk/g*kev)
4.74,6.8,-5.379208579671047,-0.27344657119857885
4.74,7.0,-5.172395162422175,-0.29009282616770327
4.74,7.2,-4.965099279804068,-0.30721788251949045
4.74,7.4,-4.7572690209463895,-0.3248480587916705
4.74,7.6,-4.548864343279918,-0.34299756531646963
4.74,7.8,-4.339843547014782,-0.3616853440219502
4.74,8.0,-4.130172995476463,-0.3809285808082108
4.74,8.2,-3.919831195059513,-0.4007415994417475
4.74,8.4,-3.7088148705385495,-0.4211358512732847
4.74,8.6,-3.497140996453723,-0.4421217927222264
4.74,8.8,-3.284864881142714,-0.4636985869455512
4.74,9.0,-3.072074213977216,-0.4858641278100543
4.74,9.2,-2.8588985653084165,-0.5086165983968637
4.74,9.4,-2.6455280916697435,-0.5319488237117032
4.74,9.6,-2.4322274534815227,-0.5558368358380582
4.74,9.8,-2.2193483617251206,-0.580260970621217
4.74,10.0,-2.007375733297138,-0.6051967260155509
4.74,10.2,-1.7969808763293422,-0.6306137540773813
4.74,10.4,-1.5890039019094742,-0.6564773001371005
4.74,10.6,-1.3843510138825035,-0.6827786152196946
4.74,10.8,-1.1836295074134133,-0.7095931068537777
4.74,11.0,-0.9866451408550164,-0.7371733772979814
4.74,11.2,-0.7920399926768341,-0.7660421642705829
4.74,11.4,-0.5973489147054598,-0.7970550586132021
4.74,11.6,-0.4000651550633576,-0.8312361642421973
4.74,11.8,-0.20077724461610333,-0.8691489704236883
4.74,12.0,-0.00815433706513451,-0.909382830505382
4.74,12.2,0.16466430771082638,-0.9484867815935059
4.74,12.4,0.3134216113454224,-0.9841576579467712
4.74,12.6,0.43980928641626893,-1.015717917991019
4.74,12.8,0.5531281263835284,-1.0445886157613629
4.74,13.0,0.6582451840242264,-1.0715627504216536
4.74,13.2,0.7586204384382582,-1.0974354734319718
4.74,13.4,0.8565212285813912,-1.1226908879895368
4.74,13.6,0.953315147457255,-1.1475379938703805
4.74,13.8,1.0499668596428702,-1.1722946765013664
4.74,14.0,1.1470847794881252,-1.1972131644739465
4.74,14.2,1.2450551794059326,-1.222601510719355
4.74,14.4,1.3441289325757508,-1.2490513917287644
4.74,14.6,1.4444877003090593,-1.277871163511445
4.74,14.8,1.5461531047028834,-1.3093360532231522
4.74,15.0,1.6490149573475845,-1.3422578260056024
4.74,15.2,1.7530543849124693,-1.3767742848480338
4.74,15.4,1.8582415368743272,-1.4132171595367267
4.74,15.6,1.9645299343453329,-1.451971017295851
4.82,0.0,-12.391936275391068,0.13816156472265914
4.82,0.2,-12.190223216258367,0.13022391771124012
4.82,0.4,-11.988468659639807,0.12215888712024812
4.82,0.6,-11.786671483544506,0.11396323119458068
4.82,0.8,-11.584829558013782,0.10563263406541905
4.82,1.0,-11.382941176441804,0.09716333871479564
4.82,1.2,-11.181004004987189,0.08855006994074578
4.82,1.4,-10.979015838165852,0.07978879738698741
4.82,1.6,-10.776974444714082,0.07087487478147637
4.82,1.8,-10.574877169764642,0.061803101939296515
4.82,2.0,-10.372721176638965,0.05256789100651631
4.82,2.2,-10.170503497656725,0.04316421123899608
4.82,2.4,-9.968220576436664,0.033585478865857055
4.82,2.6,-9.765868993215449,0.02382592988275971
4.82,2.8,-9.563444984748784,0.01387913108128239
4.82,3.0,-9.360944231723824,0.0037385127687835805
4.82,3.2,-9.158362119551256,-0.0066031370424172965
4.82,3.4,-8.955693508729883,-0.017153234950503762
4.82,3.6,-8.752932945485213,-0.027919921275381385
4.82,3.8,-8.550074144375468,-0.03891116996785815
4.82,4.0,-8.347110379536247,-0.05013625555497087
4.82,4.2,-8.14403423155197,-0.0616041915828471
4.82,4.4,-7.94083671894218,-0.07332502715674512
4.82,4.6,-7.737508883841125,-0.08530981707380976
4.82,4.8,-7.534040295023913,-0.09756866977803592
4.82,5.0,-7.330419423838368,-0.11011333984390241
4.82,5.2,-7.1266331052846725,-0.12295614560718844
4.82,5.4,-6.9226665656667885,-0.13610999353339298
4.82,5.6,-6.718503320919851,-0.14958895868147423
4.82,5.8,-6.514124406338474,-0.1634074509276181
4.82,6.0,-6.30950863932838,-0.17758111312438823
4.82,6.2,-6.104631849420809,-0.1921263567084476
4.82,6.4,-5.899466721130855,-0.2070610681760908
4.82,6.6,-5.693982754797885,-0.2223417467315984
4.82,6.8,-5.488145424016355,-0.23817289105404607
4.82,7.0,-5.281916780793943,-0.25438472317557487
4.82,7.2,-5.075254842294145,-0.27106713187268044
4.82,7.4,-4.868111456407416,-0.28824230054950195
4.82,7.6,-4.660443876288029,-0.30592835297213833
4.82,7.8,-4.452206216787994,-0.3241467281884285
4.82,8.0,-4.243356454873181,-0.34291789739073864
4.82,8.2,-4.033857039860459,-0.3622628365998212
4.82,8.4,-3.8236815228207828,-0.3822012058673926
4.82,8.6,-3.6128296970422604,-0.40274176110934345
4.82,8.8,-3.401319866054383,-0.423894048249174
4.82,9.0,-3.1892002284500927,-0.44566334135528973
4.82,9.2,-2.9765536620737665,-0.46805332642579955
4.82,9.4,-2.763511410267465,-0.491062731011193
4.82,9.6,-2.5502630560380846,-0.514678597614326
4.82,9.8,-2.337066924711482,-0.5388886937139257
4.82,10.0,-2.124288239312554,-0.5636831593327701
4.82,10.2,-1.9124355629026373,-0.5890315987087216
4.82,10.4,-1.7021981331795217,-0.6149003219235573
4.82,10.6,-1.4944339265016842,-0.6412599951231059
4.82,10.8,-1.2899844683655892,-0.668117014475393
4.82,11.0,-1.0892768824124075,-0.6955835842520449
4.82,11.2,-0.8918697264292414,-0.7239673942496547
4.82,11.4,-0.6962362168930979,-0.753843272062052
4.82,11.6,-0.5000871003029477,-0.7860498765563586
4.82,11.8,-0.30185021052457384,-0.8214484750376775
4.82,12.0,-0.10425061753488518,-0.8600679296567137
4.82,12.2,0.08306056379673253,-0.8999946904843255
4.82,12.4,0.2508475678435015,-0.9384474596411386
4.82,12.6,0.39444399786739115,-0.9733451617454165
4.82,12.8,0.5212640591093808,-1.0052283824598451
4.82,13.0,0.6351655645594133,-1.0344829549822099
4.82,13.2,0.7418576688396492,-1.0621120617502269
4.82,13.4,0.8442408806042262,-1.0886981160147948
4.82,13.6,0.944306124539277,-1.1147062950073905
4.82,13.8,1.0432857852331348,-1.140263318182044
4.82,14.0,1.1420811552668408,-1.1656709919038704
4.82,14.2,1.241266689277616,-1.1911761583981977
4.82,14.4,1.3412025779784364,-1.2170069454389507
4.82,14.6,1.4421462217708494,-1.2440517278724705
4.82,14.8,1.5442504159442183,-1.2733361032355823
4.82,15.0,1.6475165627271713,-1.3048204564885848
4.82,15.2,1.7518916343458935,-1.338036397146356
4.82,15.4,1.8573341922115745,-1.3728153573387694
4.82,15.6,1.9638184333181217,-1.4094901093906804
4.9,0.0,-12.491222579498931,0.1625835723210789
4.9,0.2,-12.289656904840145,0.1548516738951988
4.9,0.4,-12.08805212726156,0.14699561238662728
4.9,0.6,-11.886407091199604,0.1390127825662332
4.9,0.8,-11.684720002089245,0.13089856167276812
4.9,1.0,-11.48298921849061,0.12264933389819185
4.9,1.2,-11.281212556987292,0.11426035589796683
4.9,1.4,-11.079387945901649,0.10572738791727948
4.9,1.6,-10.87751324890344,0.09704581290552276
4.9,1.8,-10.675586178233356,0.08821086445242521
4.9,2.0,-10.47360402554037,0.07921719304123749
4.9,2.2,-10.27156401966933,0.07005954915411904
4.9,2.4,-10.069463286160508,0.06073228222641734
4.9,2.6,-9.867298239410326,0.05122946925794183
4.9,2.8,-9.665065734041397,0.04154474772477365
4.9,3.0,-9.46276161326196,0.03167179883608558
4.9,3.2,-9.26038188772094,0.02160347185619941
4.9,3.4,-9.057921780736496,0.011332908214965328
4.9,3.6,-8.855376331537906,0.0008520443517551143
4.9,3.8,-8.652740083132727,-0.009846967942409291
4.9,4.0,-8.450006819735597,-0.020772822757521216
4.9,4.2,-8.24716999080502,-0.031934299407092824
4.9,4.4,-8.044221620781832,-0.043341268928734064
4.9,4.6,-7.841153522727678,-0.055004414498632574
4.9,4.8,-7.637956703125538,-0.06693353665293415
4.9,5.0,-7.434620853041954,-0.07913996220629127
4.9,5.2,-7.2311345141958405,-0.09163542468542231
4.9,5.4,-7.0274846595311775,-0.10443268025134823
4.9,5.6,-6.82365682879583,-0.11754517923550947
4.9,5.8,-6.619634615225101,-0.13098701968139656
4.9,6.0,-6.415399345213049,-0.14477340296403388
4.9,6.2,-6.210929317291459,-0.1589214332174103
4.9,6.4,-6.006201143317125,-0.1734486933648642
4.9,6.6,-5.801187921315808,-0.18831593337517413
4.9,6.8,-5.595859228274652,-0.20369135720737655
4.9,7.0,-5.390180893008003,-0.21947592792951642
4.9,7.2,-5.184115079556328,-0.2357026609496045
4.9,7.4,-4.977620109881768,-0.2524071068384718
4.9,7.6,-4.770651565445946,-0.26961177108872314
4.9,7.8,-4.563162980341417,-0.2873396410445899
4.9,8.0,-4.355108053065959,-0.3056135055380655
4.9,8.2,-4.14644053325692,-0.3244579883527345
4.9,8.4,-3.9371194987370854,-0.3438975384692263
4.9,8.6,-3.72712619405367,-0.36394537844278807
4.9,8.8,-3.516453131266169,-0.3846169283163112
4.9,9.0,-3.3051151114306654,-0.4059251705448911
4.9,9.2,-3.093153790481062,-0.4278816831138367
4.9,9.4,-2.880656163034024,-0.45048547607048367
4.9,9.6,-2.6677490697846196,-0.4737358093912187
4.9,9.8,-2.4546154860547875,-0.4976278834796506
4.9,10.0,-2.2415219235219164,-0.5221610026195097
4.9,10.2,-2.028844003154029,-0.547312516180526
4.9,10.4,-1.8171045397239682,-0.573056317979264
4.9,10.6,-1.6070151486618567,-0.599362467928082
4.9,10.8,-1.3994446607569893,-0.6262106792891556
4.9,11.0,-1.1951418662682853,-0.6536200451497383
4.9,11.2,-0.9943646669771307,-0.6817371768763321
4.9,11.4,-0.7964802300060488,-0.710913586141622
4.9,11.6,-0.5998699730088279,-0.74175627483574
4.9,11.8,-0.40249386120192543,-0.7750727292967201
4.9,12.0,-0.20381381757818548,-0.8115054753938657
4.9,12.2,-0.008210140987373226,-0.8506253812081974
4.9,12.4,0.17495304657252123,-0.8903641287239643
4.9,12.6,0.3369444582757283,-0.928134091192141
4.9,12.8,0.4792126352704784,-0.9630115700399808
4.9,13.0,0.6048127142845021,-0.9949626170815323
4.9,13.2,0.7200880234267989,-1.0248080421893608
4.9,13.4,0.828302415944686,-1.053087697671953
4.9,13.6,0.932567771265569,-1.0804270425958746
4.9,13.8,1.034628371723287,-1.107141499047772
4.9,14.0,1.1356473950903871,-1.1333885328799602
4.9,14.2,1.2364417706169617,-1.1594250157877066
4.9,14.4,1.3375513458489707,-1.185493785976043
4.9,14.6,1.4393157206479605,-1.2118231111819844
4.9,14.8,1.5419776617484902,-1.2392504235860946
4.9,15.0,1.645685199263704,-1.2688316547245095
4.9,15.2,1.75044328793981,-1.3005705376836243
4.9,15.4,1.856208764210451,-1.3340587886022917
4.9,15.6,1.962939150417252,-1.3690743204160758
4.98,0.2,-12.387698561734277,0.17814798581874022
4.98,0.4,-12.186251551180257,0.17051048361337626
4.98,0.6,-11.984766885984078,0.16274967388532693
4.98,0.8,-11.78324287832579,0.15486147503141362
4.98,1.0,-11.581678124280163,0.14684239702382787
4.98,1.2,-11.380070604269248,0.13868796191408053
4.98,1.4,-11.178418354935458,0.13039395865092826
4.98,1.6,-10.976719254150357,0.1219555973091597
4.98,1.8,-10.774971269157081,0.11336838381712931
4.98,2.0,-10.573172028227264,0.10462746458694992
4.98,2.2,-10.371318844404858,0.09572743091170849
4.98,2.4,-10.169409143414631,0.08666293673790976
4.98,2.6,-9.96743960472865,0.07742827599970503
4.98,2.8,-9.765407345400131,0.06801725744028383
4.98,3.0,-9.563308582789357,0.05842374308234215
4.98,3.2,-9.361139756659131,0.04864083571484385
4.98,3.4,-9.15889645716738,0.038661850267145276
4.98,3.6,-8.956574084251084,0.0284790368202603
4.98,3.8,-8.754167882493809,0.018084691948721907
4.98,4.0,-8.551672213401057,0.007470706428495666
4.98,4.2,-8.349081044968251,-0.003371728182711384
4.98,4.4,-8.146387805113514,-0.01445162462503146
4.98,4.6,-7.943584958020029,-0.025778872346294876
4.98,4.8,-7.74066444985265,-0.03736375352415976
4.98,5.0,-7.537617068948884,-0.04921721972275683
4.98,5.2,-7.334432810233917,-0.061350394934665216
4.98,5.4,-7.13110014011718,-0.07377599373270284
4.98,5.6,-6.92760630144365,-0.08650673327664929
4.98,5.8,-6.723937139900893,-0.09955639761339839
4.98,6.0,-6.520076258289341,-0.11293969764220939
4.98,6.2,-6.316003640440575,-0.12667501844311407
4.98,6.4,-6.111699818764652,-0.14077656201046584
4.98,6.6,-5.9071410783729235,-0.1552595356726375
4.98,6.8,-5.702300952266416,-0.1700959723262633
4.98,7.0,-5.497149105787749,-0.1854594467746491
4.98,7.2,-5.2916517039141056,-0.2012124387971782
4.98,7.4,-5.08577080304519,-0.21743076763791613
4.98,7.6,-4.879464056424107,-0.2341381129786857
4.98,7.8,-4.672687395001454,-0.2513576949613391
4.98,8.0,-4.4653936058625625,-0.26911392897486647
4.98,8.2,-4.257535387060212,-0.2874311967089808
4.98,8.4,-4.049067814866787,-0.30633356913523224
4.98,8.6,-3.8399522602965694,-0.3258437400010747
4.98,8.8,-3.6301613659751335,-0.34598231539635715
4.98,9.0,-3.4196816445013383,-0.3667696038621375
4.98,9.2,-3.20851704161152,-0.3882290067932872
4.98,9.4,-2.996722127079473,-0.4103597838934719
4.98,9.6,-2.7843772221044905,-0.4331675636402287
4.98,9.8,-2.57160655866345,-0.4566554402673626
4.98,10.0,-2.3585941022045525,-0.48082115618966803
4.98,10.2,-2.1456041844876306,-0.5056561428602384
4.98,10.4,-1.9330134766505838,-0.5311467163200961
4.98,10.6,-1.7213620055947954,-0.5572721284728339
4.98,10.8,-1.5114233830094506,-0.5840124259789594
4.98,11.0,-1.3040116416750445,-0.6113376474648077
4.98,11.2,-1.0998006648361676,-0.6392906946169913
4.98,11.4,-0.8988963873068752,-0.6680501187241035
4.98,11.6,-0.7004957815881364,-0.6980055262695541
4.98,11.8,-0.502914439578617,-0.7297857895785006
4.98,12.0,-0.3044421396733129,-0.7641385768743394
4.98,12.2,-0.10562461653158076,-0.8014582345932598
4.98,12.4,0.08799450290364727,-0.8409625023660383
4.98,12.6,0.2667274719668159,-0.8804856198269211
4.98,12.8,0.42512512782984396,-0.9179357504361572
4.98,13.0,0.565490009903648,-0.9527726267844419
4.98,13.2,0.6917477448806235,-0.9852032533670414
4.98,13.4,0.8076356222940242,-1.0156146394690349
4.98,13.6,0.9173823040966064,-1.0444855308894443
4.98,13.8,1.0234329984276382,-1.0726012231167326
4.98,14.0,1.127371428031137,-1.1000376277107924
4.98,14.2,1.2302784674355303,-1.126948508109884
4.98,14.4,1.3329224936551003,-1.1535872263513256
4.98,14.6,1.435808616642488,-1.180191905180668
4.98,14.8,1.5392581945917387,-1.2069910859061777
4.98,15.0,1.643487767981994,-1.2345730063390454
4.98,15.2,1.748668766568861,-1.2643871344019166
4.98,15.4,1.8548162143577211,-1.296618524049046
4.98,15.6,1.961854107488273,-1.3303331025190739
5.06,0.2,-12.4840963975299,0.1998615124112665
5.06,0.4,-12.28281394416023,0.1924504040218808
5.06,0.6,-12.081496145332908,0.18491982773179427
5.06,0.8,-11.880142489577732,0.17726631914445118
5.06,1.0,-11.6787509041534,0.16948594423519392
5.06,1.2,-11.477320023043506,0.16157516328999763
5.06,1.4,-11.275847727937592,0.15352939237123048
5.06,1.6,-11.074332555124732,0.14534444697664287
5.06,1.8,-10.872771850855504,0.13701551079098082
5.06,2.0,-10.67116382588189,0.1285376704579233
5.06,2.2,-10.46950614999703,0.11990623861079915
5.06,2.4,-10.267796183784881,0.11111605063705926
5.06,2.6,-10.066031314062792,0.10216120607340261
5.06,2.8,-9.864208283807061,0.09303609269315237
5.06,3.0,-9.66232413325977,0.08373463453112362
5.06,3.2,-9.460375311098048,0.07425004669906381
5.06,3.4,-9.258358013722887,0.06457587676773012
5.06,3.6,-9.056268096826297,0.05470488332560356
5.06,3.8,-8.854100988776743,0.04462961091069604
5.06,4.0,-8.65185190082279,0.03434188794818321
5.06,4.2,-8.449515152001252,0.023833401286922382
5.06,4.4,-8.24708503486548,0.013095383477327437
5.06,4.6,-8.044554659484666,0.002118340459830034
5.06,4.8,-7.841916828305186,-0.009107635679129669
5.06,5.0,-7.639163497373699,-0.020593065969036956
5.06,5.2,-7.436285589078432,-0.03234921125998349
5.06,5.4,-7.233273042263727,-0.04438787478531718
5.06,5.6,-7.030114448654308,-0.056721465177782586
5.06,5.8,-6.826797351089442,-0.0693636875982073
5.06,6.0,-6.623307549317058,-0.08232825553180831
5.06,6.2,-6.41962880604609,-0.09563093911173716
5.06,6.4,-6.215743184226017,-0.10928744880138667
5.06,6.6,-6.011629941963529,-0.12331464506386411
5.06,6.8,-5.807266012206317,-0.13764696285166272
5.06,7.0,-5.602624973015537,-0.1525562587232351
5.06,7.2,-5.397676839884366,-0.16781024063471
5.06,7.4,-5.19238714024072,-0.18351672980579947
5.06,7.6,-4.986714781052246,-0.19970196775195137
5.06,7.8,-4.780621450405978,-0.21638648908193628
5.06,8.0,-4.574061735120477,-0.2335954347315017
5.06,8.2,-4.366987694758917,-0.25135502563983236
5.06,8.4,-4.1593510144733274,-0.2696914137136263
5.06,8.6,-3.9511047145308646,-0.28863064153762014
5.06,8.8,-3.7422082290515775,-0.3081978057482455
5.06,9.0,-3.5326311423685013,-0.3284157993719907
5.06,9.2,-3.322359547354135,-0.34930516336184575
5.06,9.4,-3.11140337604166,-0.3708817960567048
5.06,9.6,-2.8998021486441092,-0.39315775768096994
5.06,9.8,-2.68762669563262,-0.41614955329766823
5.06,10.0,-2.475004220781429,-0.43986264174417233
5.06,10.2,-2.2621298471489384,-0.464286515698624
5.06,10.4,-2.0492747113005065,-0.48941530417554024
5.06,10.6,-1.8368311303101996,-0.5152367494347518
5.06,10.8,-1.6253604950442488,-0.5417307621023163
5.06,11.0,-1.4155968744577005,-0.5688716947798853
5.06,11.2,-1.2083459068866826,-0.5966532291927751
5.06,11.4,-1.0041913661158512,-0.625140841327766
5.06,11.6,-0.803078093301429,-0.6545491567059469
5.06,11.8,-0.6040153012194309,-0.6853084693105027
5.06,12.0,-0.4053176772248746,-0.7180493404383433
5.06,12.2,-0.2058614953793334,-0.7533941580614322
5.06,12.4,-0.007472655908795211,-0.7914356568892996
5.06,12.6,0.18325065378902822,-0.8310960142483329
5.06,12.8,0.35817754655566053,-0.8703472492878903
5.06,13.0,0.5148766474568932,-0.9077713462466395
5.06,13.2,0.6534960667327163,-0.9426720784334137
5.06,13.4,0.7799321068598427,-0.97550631193807
5.06,13.6,0.8975019243569742,-1.006731431983092
5.06,13.8,1.0086812554953826,-1.0361596573199894
5.06,14.0,1.1164906035502653,-1.0651337057603476
5.06,14.2,1.2222245698739536,-1.0933020537443205
5.06,14.4,1.3269176186590688,-1.1208771645933429
5.06,14.6,1.4312950093329886,-1.1481137897510851
5.06,14.8,1.5358361477344808,-1.1752478683045127
5.06,15.0,1.6408500756837805,-1.2025291466550225
5.06,15.2,1.746529073051879,-1.2302598153694166
5.06,15.4,1.8530665039922756,-1.2602745833945637
5.06,15.6,1.9604914241145754,-1.2929712401895785
5.14,0.4,-12.377298533011297,0.21237487292895374
5.14,0.6,-12.176150069698252,0.2050782051394119
5.14,0.8,-11.974969248493169,0.19766368587737546
5.14,1.0,-11.773754286011272,0.1901277120189525
5.14,1.2,-11.572503243930305,0.18246565381777452
5.14,1.4,-11.371214661918549,0.17467382499191103
5.14,1.6,-11.169887138129704,0.16674809673971536
5.14,1.8,-10.968518300098344,0.1586838290818585
5.14,2.0,-10.767106267959804,0.15047640153546207
5.14,2.2,-10.565649125559444,0.14212133064568436
5.14,2.4,-10.36414440043535,0.13361354611847773
5.14,2.6,-10.16258958835343,0.12494720432674729
5.14,2.8,-9.960982033530174,0.11611719421886102
5.14,3.0,-9.759318715123449,0.10711751347123222
5.14,3.2,-9.55759660596138,0.09794184136733655
5.14,3.4,-9.355812180186765,0.0885837039292886
5.14,3.6,-9.153961691231038,0.07903620321820577
5.14,3.8,-8.952040952072899,0.06929215707991655
5.14,4.0,-8.750045697631036,0.05934389797219423
5.14,4.2,-8.547970885354715,0.0491830081395366
5.14,4.4,-8.345811157821274,0.03880144192412359
5.14,4.6,-8.143560555831662,0.028189719221718285
5.14,4.8,-7.941212489781142,0.017338501957159472
5.14,5.0,-7.7387598882740285,0.006237569757031083
5.14,5.2,-7.536194550016199,-0.005123886469711426
5.14,5.4,-7.333507547076591,-0.01675734744455026
5.14,5.6,-7.130688968932113,-0.028674846396566374
5.14,5.8,-6.927727451939649,-0.040889440827148356
5.14,6.0,-6.7246107318111505,-0.05341464430625125
5.14,6.2,-6.521324521969198,-0.06626538587101714
5.14,6.4,-6.317852953730107,-0.07945697934171467
5.14,6.6,-6.114178046318634,-0.09300623144734639
5.14,6.8,-5.910279296193721,-0.1069051444342574
5.14,7.0,-5.706133764913438,-0.12122591286779939
5.14,7.2,-5.501715108672597,-0.1359824323919591
5.14,7.4,-5.296993289220687,-0.1511517020460146
5.14,7.6,-5.091934138846543,-0.16678087500532882
5.14,7.8,-4.886500692781555,-0.18289310612735046
5.14,8.0,-4.680651573293129,-0.1995139788246892
5.14,8.2,-4.474341207121787,-0.21667025764998435
5.14,8.4,-4.267521870670976,-0.23438936509933242
5.14,8.6,-4.060137444307679,-0.2527063568655002
5.14,8.8,-3.8521440903961888,-0.2716446995228322
5.14,9.0,-3.6435001683085044,-0.29123060402930073
5.14,9.2,-3.434173061792597,-0.3114897063919505
5.14,9.4,-3.2241468297178812,-0.3324446456180959
5.14,9.6,-3.0134282771454046,-0.3541142276629211
5.14,9.8,-2.8020534182225036,-0.37651539752249863
5.14,10.0,-2.590099511594212,-0.3996585178034547
5.14,10.2,-2.37769470855951,-0.4235462521097523
5.14,10.4,-2.165030091787793,-0.4481792807253242
5.14,10.6,-1.952391289649958,-0.47356760529280983
5.14,10.8,-1.7402024873879305,-0.49968471799317904
5.14,11.0,-1.5290456894468925,-0.5265100585285445
5.14,11.2,-1.3196478618740768,-0.5540259079853739
5.14,11.4,-1.1127286998536043,-0.582246208694291
5.14,11.6,-0.9086842288088783,-0.6112742702474094
5.14,11.8,-0.7072139545237701,-0.6413732647018414
5.14,12.0,-0.5071878247818246,-0.6730049653287862
5.14,12.2,-0.3071998561029118,-0.7067528079946115
5.14,12.4,-0.10714886486974345,-0.743025570319602
5.14,12.6,0.08970576461657222,-0.7815430238449691
5.14,12.8,0.2768101041031398,-0.8210564694130225
5.14,13.0,0.4486100033485758,-0.8599903853900827
5.14,13.2,0.6029423361646308,-0.8972222659290212
5.14,13.4,0.7416613408896471,-0.9324015052853039
5.14,13.6,0.8688630287635375,-0.965761177133516
5.14,13.8,0.987848703753888,-0.9975521935610124
5.14,14.0,1.101324042470404,-1.0281085372546706
5.14,14.2,1.2109369029082255,-1.0576808283084265
5.14,14.4,1.3185523963793302,-1.0866251489946888
5.14,14.6,1.4250616105406042,-1.1149222424098204
5.14,14.8,1.5311567233587908,-1.1428094471023125
5.14,15.0,1.6373071721322296,-1.1705225719314742
5.14,15.2,1.743818150432733,-1.1982958267982347
5.14,15.4,1.8509033141191846,-1.2267850375271652
5.14,15.6,1.9587151766156916,-1.2571145266183137
5.22,0.4,-12.470075944653729,0.2306318662395052
5.22,0.6,-12.269093756102532,0.22356711298577972
5.22,0.8,-12.068082321742367,0.216389191314329
5.22,1.0,-11.86704049414708,0.20909506223297716
5.22,1.2,-11.665966391640323,0.20168000136903755
5.22,1.4,-11.464859094665186,0.19414089641400767
5.22,1.6,-11.263716749345022,0.18647350615699892
5.22,1.8,-11.062537688844408,0.1786735573359257
5.22,2.0,-10.861319898680323,0.17073657837282144
5.22,2.2,-10.660061759069839,0.1626582854833408
5.22,2.4,-10.458760993295918,0.154433649323148
5.22,2.6,-10.257415426794473,0.14605726346750184
5.22,2.8,-10.056022693773915,0.13752429983520642
5.22,3.0,-9.854579757411475,0.12882869626230967
5.22,3.2,-9.653084201817173,0.11996469805963043
5.22,3.4,-9.451532785143153,0.1109260051429509
5.22,3.6,-9.249922083291704,0.10170600010469327
5.22,3.8,-9.0482484230217,0.0922977435681819
5.22,4.0,-8.846507780807395,0.08269398564743129
5.22,4.2,-8.644695754703957,0.0728862180951031
5.22,4.4,-8.442807455576189,0.06286703453221923
5.22,4.6,-8.240837710991864,0.052627439261833046
5.22,4.8,-8.038780669523183,0.042158320030086925
5.22,5.0,-7.836629797478126,0.03145001414554308
5.22,5.2,-7.634378049635056,0.02049198650123419
5.22,5.4,-7.4320174679378015,0.009273464186815418
5.22,5.6,-7.229539292667249,-0.0022173964699617817
5.22,5.8,-7.0269334809445265,-0.013993004831821525
5.22,6.0,-6.82418912303249,-0.026066585995887757
5.22,6.2,-6.62129383207004,-0.03845226623345732
5.22,6.4,-6.418233647289222,-0.05116504607684162
5.22,6.6,-6.214992907153004,-0.06422094238655536
5.22,6.8,-6.011553626647946,-0.07763538745110952
5.22,7.0,-5.807895725626045,-0.09139462879836158
5.22,7.2,-5.6039963123028995,-0.10562742714283768
5.22,7.4,-5.399829252363852,-0.1202378919774774
5.22,7.6,-5.195365211715479,-0.13529202287118763
5.22,7.8,-4.990570588175701,-0.15081164699484367
5.22,8.0,-4.785408046836826,-0.1668223148448275
5.22,8.2,-4.57983586813896,-0.18335077905891325
5.22,8.4,-4.373808453151375,-0.20042543806695115
5.22,8.6,-4.167273194633208,-0.21807971016416647
5.22,8.8,-3.9601817817946383,-0.23634125034757714
5.22,9.0,-3.7524852299263447,-0.25523992844498833
5.22,9.2,-3.5441382383243454,-0.2748057127608094
5.22,9.4,-3.3351021228981628,-0.29507021023820945
5.22,9.6,-3.125354356052365,-0.31606154217411836
5.22,9.8,-2.914902605651604,-0.3377971649255329
5.22,10.0,-2.703781450009168,-0.36029453899143205
5.22,10.2,-2.492065504006914,-0.38356599901834687
5.22,10.4,-2.2798819382716435,-0.4076186420858048
5.22,10.6,-2.0674302160432614,-0.43246309060542953
5.22,10.8,-1.8550140068674503,-0.4580859786080359
5.22,11.0,-1.6430693372433955,-0.4844744067134341
5.22,11.2,-1.4321990675420115,-0.5116151651084688
5.22,11.4,-1.2231248353580368,-0.5394994520030848
5.22,11.6,-1.0164642305932492,-0.5681555654178889
5.22,11.8,-0.8124254259174294,-0.5977228327553574
5.22,12.0,-0.6104893273553309,-0.6285055917135407
5.22,12.2,-0.4094730904750787,-0.6609769735731936
5.22,12.4,-0.20839340557056107,-0.6956386957435872
5.22,12.6,-0.008168447488950901,-0.7326736859637074
5.22,12.8,0.18706235757356574,-0.7715404059038785
5.22,13.0,0.37139834855999815,-0.8110082251932305
5.22,13.2,0.5407205167288253,-0.8498123321485838
5.22,13.4,0.6931180911051695,-0.8870344144914359
5.22,13.6,0.8322978574168245,-0.9225994421738986
5.22,13.8,0.9603463387921816,-0.9565365428081642
5.22,14.0,1.0808872189033414,-0.9890358789873281
5.22,14.2,1.1960091778910753,-1.0204576355097763
5.22,14.4,1.3075056237252092,-1.0507188217266454
5.22,14.6,1.4168596352907026,-1.0804024239544796
5.22,14.8,1.5250410684721996,-1.109383770813305
5.22,15.0,1.6327155985687791,-1.1378829872942362
5.22,15.2,1.7403435509171918,-1.1661368133078307
5.22,15.4,1.8482285853442324,-1.1943834585414954
5.22,15.6,1.956590851603978,-1.2233541839816078
5.3,0.6,-12.360340241451745,0.24039235147649374
5.3,0.8,-12.159490831395866,0.23344469366344298
5.3,1.0,-11.958615097030972,0.22638627752887747
5.3,1.2,-11.757711050656885,0.21921251352989368
5.3,1.4,-11.55677817459189,0.21192049254969758
5.3,1.6,-11.355814493862784,0.20450627137670088
