Composition = 0
log temp (K), log pressure (dyne/cm^2), logdensity (g/cc)
2.26,-1.4,-10.9775
2.26,-1.2,-10.7775
2.26,-1.0,-10.5775
2.26,-0.8,-10.3775
2.26,-0.6,-10.1775
2.26,-0.4,-9.9775
2.26,-0.2,-9.7775
2.26,0.0,-9.5775
2.26,0.2,-9.3775
2.26,0.4,-9.1775
2.26,0.6,-8.9775
2.26,0.8,-8.7775
2.26,1.0,-8.5775
2.26,1.2,-8.3775
2.26,1.4,-8.1775
2.26,1.6,-7.9775
2.26,1.8,-7.7775
2.26,2.0,-7.5775
2.26,2.2,-7.3775
2.26,2.4,-7.1775
2.26,2.6,-6.9775
2.26,2.8,-6.7775
2.26,3.0,-6.5775
2.26,3.2,-6.3775
2.26,3.4,-6.1775
2.26,3.6,-5.9775
2.26,3.8,-5.7775
2.26,4.0,-5.5775
2.26,4.2,-5.3775
2.26,4.4,-5.1775
2.26,4.6,-4.9775
2.26,4.8,-4.7775
2.26,5.0,-4.5775
2.26,5.2,-4.3776
2.26,5.4,-4.1776
2.26,5.6,-3.9777
2.26,5.8,-3.7779
2.26,6.0,-3.5781
2.26,6.2,-3.3785
2.26,6.4,-3.1791
2.26,6.6,-2.98
2.26,6.8,-2.7815
2.26,7.0,-2.5838
2.26,7.2,-2.3874
2.26,7.4,-2.1931
2.26,7.6,-2.0017
2.26,7.8,-1.8148
2.26,8.0,-1.6342
2.26,8.2,-1.4622
2.26,8.4,-1.3009
2.26,8.6,-1.1523
2.26,8.8,-1.0175
2.26,9.0,-0.8963000000000001
2.26,9.2,-0.7878
2.26,9.4,-0.6902
2.26,9.6,-0.6017999999999999
2.26,9.8,-0.5208
2.26,10.0,-0.4454
2.26,10.2,-0.37440000000000007
2.34,-6.0,-15.6575
2.34,-5.8,-15.4575
2.34,-5.6,-15.2575
2.34,-5.4,-15.0575
2.34,-5.2,-14.8575
2.34,-5.0,-14.6575
2.34,-4.8,-14.4575
2.34,-4.6,-14.2575
2.34,-4.4,-14.0575
2.34,-4.2,-13.8575
2.34,-4.0,-13.6575
2.34,-3.8,-13.4575
2.34,-3.6,-13.2575
2.34,-3.4,-13.0575
2.34,-3.2,-12.8575
2.34,-3.0,-12.6575
2.34,-2.8,-12.4575
2.34,-2.6,-12.2575
2.34,-2.4,-12.0575
2.34,-2.2,-11.8575
2.34,-2.0,-11.6575
2.34,-1.8,-11.4575
2.34,-1.6,-11.2575
2.34,-1.4,-11.0575
2.34,-1.2,-10.8575
2.34,-1.0,-10.6575
2.34,-0.8,-10.4575
2.34,-0.6,-10.2575
2.34,-0.4,-10.0575
2.34,-0.2,-9.8575
2.34,0.0,-9.6575
2.34,0.2,-9.4575
2.34,0.4,-9.2575
2.34,0.6,-9.0575
2.34,0.8,-8.8575
2.34,1.0,-8.6575
2.34,1.2,-8.4575
2.34,1.4,-8.2575
2.34,1.6,-8.0575
2.34,1.8,-7.8575
2.34,2.0,-7.6575
2.34,2.2,-7.4575
2.34,2.4,-7.2575
2.34,2.6,-7.0575
2.34,2.8,-6.8575
2.34,3.0,-6.6575
2.34,3.2,-6.4575
2.34,3.4,-6.2575
2.34,3.6,-6.0575
2.34,3.8,-5.8575
2.34,4.0,-5.6575
2.34,4.2,-5.4575
2.34,4.4,-5.2575
2.34,4.6,-5.0575
2.34,4.8,-4.8575
2.34,5.0,-4.6575
2.34,5.2,-4.4576
2.34,5.4,-4.2576
2.34,5.6,-4.0577
2.34,5.8,-3.8578
2.34,6.0,-3.658
2.34,6.2,-3.4583
2.34,6.4,-3.2587
2.34,6.6,-3.0595
2.34,6.8,-2.8606
2.34,7.0,-2.6625
2.34,7.2,-2.4653
2.34,7.4,-2.2698
2.34,7.6,-2.0767
2.34,7.8,-1.8872
2.34,8.0,-1.7031
2.34,8.2,-1.5262
2.34,8.4,-1.3589
2.34,8.6,-1.2033
2.34,8.8,-1.061
2.34,9.0,-0.9324
2.34,9.2,-0.817
2.34,9.4,-0.7133
2.34,9.6,-0.6197
2.34,9.8,-0.5344
2.34,10.0,-0.4554
2.34,10.2,-0.3813
2.34,10.4,-0.31110000000000004
2.42,-6.0,-15.7375
2.42,-5.8,-15.5375
2.42,-5.6,-15.3375
2.42,-5.4,-15.1375
2.42,-5.2,-14.9375
2.42,-5.0,-14.7375
2.42,-4.8,-14.5375
2.42,-4.6,-14.3375
2.42,-4.4,-14.1375
2.42,-4.2,-13.9375
2.42,-4.0,-13.7375
2.42,-3.8,-13.5375
2.42,-3.6,-13.3375
2.42,-3.4,-13.1375
2.42,-3.2,-12.9375
2.42,-3.0,-12.7375
2.42,-2.8,-12.5375
2.42,-2.6,-12.3375
2.42,-2.4,-12.1375
2.42,-2.2,-11.9375
2.42,-2.0,-11.7375
2.42,-1.8,-11.5375
2.42,-1.6,-11.3375
2.42,-1.4,-11.1375
2.42,-1.2,-10.9375
2.42,-1.0,-10.7375
2.42,-0.8,-10.5375
2.42,-0.6,-10.3375
2.42,-0.4,-10.1375
2.42,-0.2,-9.9375
2.42,0.0,-9.7375
2.42,0.2,-9.5375
2.42,0.4,-9.3375
2.42,0.6,-9.1375
2.42,0.8,-8.9375
2.42,1.0,-8.7375
2.42,1.2,-8.5375
2.42,1.4,-8.3375
2.42,1.6,-8.1375
2.42,1.8,-7.9375
2.42,2.0,-7.7375
2.42,2.2,-7.5375
2.42,2.4,-7.3375
2.42,2.6,-7.1375
2.42,2.8,-6.9375
2.42,3.0,-6.7375
2.42,3.2,-6.5375
2.42,3.4,-6.3375
2.42,3.6,-6.1375
2.42,3.8,-5.9375
2.42,4.0,-5.7375
2.42,4.2,-5.5375
2.42,4.4,-5.3375
2.42,4.6,-5.1375
2.42,4.8,-4.9375
2.42,5.0,-4.7375
2.42,5.2,-4.5375
2.42,5.4,-4.3376
2.42,5.6,-4.1376
2.42,5.8,-3.9377
2.42,6.0,-3.7379
2.42,6.2,-3.5381
2.42,6.4,-3.3385
2.42,6.6,-3.1391
2.42,6.8,-2.94
2.42,7.0,-2.7414
2.42,7.2,-2.5436
2.42,7.4,-2.3472
2.42,7.6,-2.1527
2.42,7.8,-1.9611
2.42,8.0,-1.7739
2.42,8.2,-1.5929
2.42,8.4,-1.4202
2.42,8.6,-1.2581
2.42,8.8,-1.1085
2.42,9.0,-0.9724
2.42,9.2,-0.8498999999999999
2.42,9.4,-0.7398
2.42,9.6,-0.6406
2.42,9.8,-0.5505
2.42,10.0,-0.4675
2.42,10.2,-0.39019999999999994
2.42,10.4,-0.31729999999999997
2.42,10.6,-0.24709999999999996
2.5,-6.0,-15.8175
2.5,-5.8,-15.6175
2.5,-5.6,-15.4175
2.5,-5.4,-15.2175
2.5,-5.2,-15.0175
2.5,-5.0,-14.8175
2.5,-4.8,-14.6175
2.5,-4.6,-14.4175
2.5,-4.4,-14.2175
2.5,-4.2,-14.0175
2.5,-4.0,-13.8175
2.5,-3.8,-13.6175
2.5,-3.6,-13.4175
2.5,-3.4,-13.2175
2.5,-3.2,-13.0175
2.5,-3.0,-12.8175
2.5,-2.8,-12.6175
2.5,-2.6,-12.4175
2.5,-2.4,-12.2175
2.5,-2.2,-12.0175
2.5,-2.0,-11.8175
2.5,-1.8,-11.6175
2.5,-1.6,-11.4175
2.5,-1.4,-11.2175
2.5,-1.2,-11.0175
2.5,-1.0,-10.8175
2.5,-0.8,-10.6175
2.5,-0.6,-10.4175
2.5,-0.4,-10.2175
2.5,-0.2,-10.0175
2.5,0.0,-9.8175
2.5,0.2,-9.6175
2.5,0.4,-9.4175
2.5,0.6,-9.2175
2.5,0.8,-9.0175
2.5,1.0,-8.8175
2.5,1.2,-8.6175
2.5,1.4,-8.4175
2.5,1.6,-8.2175
2.5,1.8,-8.0175
2.5,2.0,-7.8175
2.5,2.2,-7.6175
2.5,2.4,-7.4175
2.5,2.6,-7.2175
2.5,2.8,-7.0175
2.5,3.0,-6.8175
2.5,3.2,-6.6175
2.5,3.4,-6.4175
2.5,3.6,-6.2175
2.5,3.8,-6.0175
2.5,4.0,-5.8175
2.5,4.2,-5.6175
2.5,4.4,-5.4175
2.5,4.6,-5.2175
2.5,4.8,-5.0175
2.5,5.0,-4.8175
2.5,5.2,-4.6175
2.5,5.4,-4.4176
2.5,5.6,-4.2176
2.5,5.8,-4.0177
2.5,6.0,-3.8178
2.5,6.2,-3.618
2.5,6.4,-3.4183
2.5,6.6,-3.2187
2.5,6.8,-3.0194
2.5,7.0,-2.8206
2.5,7.2,-2.6223
2.5,7.4,-2.4251
2.5,7.6,-2.2295
2.5,7.8,-2.0362
2.5,8.0,-1.8465
2.5,8.2,-1.6619
2.5,8.4,-1.4845
2.5,8.6,-1.3165
2.5,8.8,-1.16
2.5,9.0,-1.0165
2.5,9.2,-0.8866
2.5,9.4,-0.7697
2.5,9.6,-0.6644
2.5,9.8,-0.5692
2.5,10.0,-0.482
2.5,10.2,-0.4011
2.5,10.4,-0.32520000000000004
2.5,10.6,-0.25270000000000004
2.5,10.8,-0.18179999999999996
2.58,-6.0,-15.8975
2.58,-5.8,-15.6975
2.58,-5.6,-15.4975
2.58,-5.4,-15.2975
2.58,-5.2,-15.0975
2.58,-5.0,-14.8975
2.58,-4.8,-14.6975
2.58,-4.6,-14.4975
2.58,-4.4,-14.2975
2.58,-4.2,-14.0975
2.58,-4.0,-13.8975
2.58,-3.8,-13.6975
2.58,-3.6,-13.4975
2.58,-3.4,-13.2975
2.58,-3.2,-13.0975
2.58,-3.0,-12.8975
2.58,-2.8,-12.6975
2.58,-2.6,-12.4975
2.58,-2.4,-12.2975
2.58,-2.2,-12.0975
2.58,-2.0,-11.8975
2.58,-1.8,-11.6975
2.58,-1.6,-11.4975
2.58,-1.4,-11.2975
2.58,-1.2,-11.0975
2.58,-1.0,-10.8975
2.58,-0.8,-10.6975
2.58,-0.6,-10.4975
2.58,-0.4,-10.2975
2.58,-0.2,-10.0975
2.58,0.0,-9.8975
2.58,0.2,-9.6975
2.58,0.4,-9.4975
2.58,0.6,-9.2975
2.58,0.8,-9.0975
2.58,1.0,-8.8975
2.58,1.2,-8.6975
2.58,1.4,-8.4975
2.58,1.6,-8.2975
2.58,1.8,-8.0975
2.58,2.0,-7.8975
2.58,2.2,-7.6975
2.58,2.4,-7.4975
2.58,2.6,-7.2975
2.58,2.8,-7.0975
2.58,3.0,-6.8975
2.58,3.2,-6.6975
2.58,3.4,-6.4975
2.58,3.6,-6.2975
2.58,3.8,-6.0975
2.58,4.0,-5.8975
2.58,4.2,-5.6975
2.58,4.4,-5.4975
2.58,4.6,-5.2975
2.58,4.8,-5.0975
2.58,5.0,-4.8975
2.58,5.2,-4.6975
2.58,5.4,-4.4976
2.58,5.6,-4.2976
2.58,5.8,-4.0976
2.58,6.0,-3.8977
2.58,6.2,-3.6979
2.58,6.4,-3.4981
2.58,6.6,-3.2984
2.58,6.8,-3.099
2.58,7.0,-2.8999
2.58,7.2,-2.7013
2.58,7.4,-2.5035
2.58,7.6,-2.3069
2.58,7.8,-2.1123
2.58,8.0,-1.9205
2.58,8.2,-1.733
2.58,8.4,-1.5515
2.58,8.6,-1.3781
2.58,8.8,-1.2152
2.58,9.0,-1.0645
2.58,9.2,-0.9272
2.58,9.4,-0.8032
2.58,9.6,-0.6915
2.58,9.8,-0.5907
2.58,10.0,-0.4988
2.58,10.2,-0.414
2.58,10.4,-0.3349
2.58,10.6,-0.2598
2.58,10.8,-0.18679999999999997
2.66,-6.0,-15.9775
2.66,-5.8,-15.7775
2.66,-5.6,-15.5775
2.66,-5.4,-15.3775
2.66,-5.2,-15.1775
2.66,-5.0,-14.9775
2.66,-4.8,-14.7775
2.66,-4.6,-14.5775
2.66,-4.4,-14.3775
2.66,-4.2,-14.1775
2.66,-4.0,-13.9775
2.66,-3.8,-13.7775
2.66,-3.6,-13.5775
2.66,-3.4,-13.3775
2.66,-3.2,-13.1775
2.66,-3.0,-12.9775
2.66,-2.8,-12.7775
2.66,-2.6,-12.5775
2.66,-2.4,-12.3775
2.66,-2.2,-12.1775
2.66,-2.0,-11.9775
2.66,-1.8,-11.7775
2.66,-1.6,-11.5775
2.66,-1.4,-11.3775
2.66,-1.2,-11.1775
2.66,-1.0,-10.9775
2.66,-0.8,-10.7775
2.66,-0.6,-10.5775
2.66,-0.4,-10.3775
2.66,-0.2,-10.1775
2.66,0.0,-9.9775
2.66,0.2,-9.7775
2.66,0.4,-9.5775
2.66,0.6,-9.3775
2.66,0.8,-9.1775
2.66,1.0,-8.9775
2.66,1.2,-8.7775
2.66,1.4,-8.5775
2.66,1.6,-8.3775
2.66,1.8,-8.1775
2.66,2.0,-7.9775
2.66,2.2,-7.7775
2.66,2.4,-7.5775
2.66,2.6,-7.3775
2.66,2.8,-7.1775
2.66,3.0,-6.9775
2.66,3.2,-6.7775
2.66,3.4,-6.5775
2.66,3.6,-6.3775
2.66,3.8,-6.1775
2.66,4.0,-5.9775
2.66,4.2,-5.7775
2.66,4.4,-5.5775
2.66,4.6,-5.3775
2.66,4.8,-5.1775
2.66,5.0,-4.9775
2.66,5.2,-4.7775
2.66,5.4,-4.5775
2.66,5.6,-4.3776
2.66,5.8,-4.1776
2.66,6.0,-3.9777
2.66,6.2,-3.7778
2.66,6.4,-3.578
2.66,6.6,-3.3782
2.66,6.8,-3.1787
2.66,7.0,-2.9794
2.66,7.2,-2.7805
2.66,7.4,-2.5822
2.66,7.6,-2.3849
2.66,7.8,-2.1891
2.66,8.0,-1.9957
2.66,8.2,-1.8057
2.66,8.4,-1.6207
2.66,8.6,-1.4427
2.66,8.8,-1.2739
2.66,9.0,-1.1164
2.66,9.2,-0.9717
2.66,9.4,-0.8404
2.66,9.6,-0.722
2.66,9.8,-0.6152
2.66,10.0,-0.5182
2.66,10.2,-0.4291
2.66,10.4,-0.3464
2.66,10.6,-0.2685
2.66,10.8,-0.1933
2.66,11.0,-0.12120000000000003
2.74,-6.0,-16.0575
2.74,-5.8,-15.8575
2.74,-5.6,-15.6575
2.74,-5.4,-15.4575
2.74,-5.2,-15.2575
2.74,-5.0,-15.0575
2.74,-4.8,-14.8575
2.74,-4.6,-14.6575
2.74,-4.4,-14.4575
2.74,-4.2,-14.2575
2.74,-4.0,-14.0575
2.74,-3.8,-13.8575
2.74,-3.6,-13.6575
2.74,-3.4,-13.4575
2.74,-3.2,-13.2575
2.74,-3.0,-13.0575
2.74,-2.8,-12.8575
2.74,-2.6,-12.6575
2.74,-2.4,-12.4575
2.74,-2.2,-12.2575
2.74,-2.0,-12.0575
2.74,-1.8,-11.8575
2.74,-1.6,-11.6575
2.74,-1.4,-11.4575
2.74,-1.2,-11.2575
2.74,-1.0,-11.0575
2.74,-0.8,-10.8575
2.74,-0.6,-10.6575
2.74,-0.4,-10.4575
2.74,-0.2,-10.2575
2.74,0.0,-10.0575
2.74,0.2,-9.8575
2.74,0.4,-9.6575
2.74,0.6,-9.4575
2.74,0.8,-9.2575
2.74,1.0,-9.0575
2.74,1.2,-8.8575
2.74,1.4,-8.6575
2.74,1.6,-8.4575
2.74,1.8,-8.2575
2.74,2.0,-8.0575
2.74,2.2,-7.8575
2.74,2.4,-7.6575
2.74,2.6,-7.4575
2.74,2.8,-7.2575
2.74,3.0,-7.0575
2.74,3.2,-6.8575
2.74,3.4,-6.6575
2.74,3.6,-6.4575
2.74,3.8,-6.2575
2.74,4.0,-6.0575
2.74,4.2,-5.8575
2.74,4.4,-5.6575
2.74,4.6,-5.4575
2.74,4.8,-5.2575
2.74,5.0,-5.0575
2.74,5.2,-4.8575
2.74,5.4,-4.6575
2.74,5.6,-4.4575
2.74,5.8,-4.2576
2.74,6.0,-4.0576
2.74,6.2,-3.8577
2.74,6.4,-3.6579
2.74,6.6,-3.4581
2.74,6.8,-3.2584
2.74,7.0,-3.059
2.74,7.2,-2.8598
2.74,7.4,-2.6612
2.74,7.6,-2.4633
2.74,7.8,-2.2666
2.74,8.0,-2.0718
2.74,8.2,-1.8798
2.74,8.4,-1.6919
2.74,8.6,-1.5099
2.74,8.8,-1.3359
2.74,9.0,-1.172
2.74,9.2,-1.0202
2.74,9.4,-0.8815999999999999
2.74,9.6,-0.756
2.74,9.8,-0.6428
2.74,10.0,-0.5403
2.74,10.2,-0.4465
2.74,10.4,-0.35999999999999993
2.74,10.6,-0.2788999999999999
2.74,10.8,-0.20129999999999998
2.74,11.0,-0.1269
2.74,11.2,-0.05639999999999992
2.82,-6.0,-16.1375
2.82,-5.8,-15.9375
2.82,-5.6,-15.7375
2.82,-5.4,-15.5375
2.82,-5.2,-15.3375
2.82,-5.0,-15.1375
2.82,-4.8,-14.9375
2.82,-4.6,-14.7375
2.82,-4.4,-14.5375
2.82,-4.2,-14.3375
2.82,-4.0,-14.1375
2.82,-3.8,-13.9375
2.82,-3.6,-13.7375
2.82,-3.4,-13.5375
2.82,-3.2,-13.3375
2.82,-3.0,-13.1375
2.82,-2.8,-12.9375
2.82,-2.6,-12.7375
2.82,-2.4,-12.5375
2.82,-2.2,-12.3375
2.82,-2.0,-12.1375
2.82,-1.8,-11.9375
2.82,-1.6,-11.7375
2.82,-1.4,-11.5375
2.82,-1.2,-11.3375
2.82,-1.0,-11.1375
2.82,-0.8,-10.9375
2.82,-0.6,-10.7375
2.82,-0.4,-10.5375
2.82,-0.2,-10.3375
2.82,0.0,-10.1375
2.82,0.2,-9.9375
2.82,0.4,-9.7375
2.82,0.6,-9.5375
2.82,0.8,-9.3375
2.82,1.0,-9.1375
2.82,1.2,-8.9375
2.82,1.4,-8.7375
2.82,1.6,-8.5375
2.82,1.8,-8.3375
2.82,2.0,-8.1375
2.82,2.2,-7.9375
2.82,2.4,-7.7375
2.82,2.6,-7.5375
2.82,2.8,-7.3375
2.82,3.0,-7.1375
2.82,3.2,-6.9375
2.82,3.4,-6.7375
2.82,3.6,-6.5375
2.82,3.8,-6.3375
2.82,4.0,-6.1375
2.82,4.2,-5.9375
2.82,4.4,-5.7375
2.82,4.6,-5.5375
2.82,4.8,-5.3375
2.82,5.0,-5.1375
2.82,5.2,-4.9375
2.82,5.4,-4.7375
2.82,5.6,-4.5375
2.82,5.8,-4.3376
2.82,6.0,-4.1376
2.82,6.2,-3.9377
2.82,6.4,-3.7378
2.82,6.6,-3.5379
2.82,6.8,-3.3382
2.82,7.0,-3.1386
2.82,7.2,-2.9393
2.82,7.4,-2.7404
2.82,7.6,-2.542
2.82,7.8,-2.3447
2.82,8.0,-2.1488
2.82,8.2,-1.9551
2.82,8.4,-1.7648
2.82,8.6,-1.5794
2.82,8.8,-1.4008
2.82,9.0,-1.2311
2.82,9.2,-1.0726
2.82,9.4,-0.9266
2.82,9.6,-0.7938
2.82,9.8,-0.6738
2.82,10.0,-0.5653
2.82,10.2,-0.4665
2.82,10.4,-0.3756
2.82,10.6,-0.2911
2.82,10.8,-0.2108
2.82,11.0,-0.1339
2.82,11.2,-0.061200000000000004
2.9,-6.0,-16.2175
2.9,-5.8,-16.0175
2.9,-5.6,-15.8175
2.9,-5.4,-15.6175
2.9,-5.2,-15.4175
2.9,-5.0,-15.2175
2.9,-4.8,-15.0175
2.9,-4.6,-14.8175
2.9,-4.4,-14.6175
2.9,-4.2,-14.4175
2.9,-4.0,-14.2175
2.9,-3.8,-14.0175
2.9,-3.6,-13.8175
2.9,-3.4,-13.6175
2.9,-3.2,-13.4175
2.9,-3.0,-13.2175
2.9,-2.8,-13.0175
2.9,-2.6,-12.8175
2.9,-2.4,-12.6175
2.9,-2.2,-12.4175
2.9,-2.0,-12.2175
2.9,-1.8,-12.0175
2.9,-1.6,-11.8175
2.9,-1.4,-11.6175
2.9,-1.2,-11.4175
2.9,-1.0,-11.2175
2.9,-0.8,-11.0175
2.9,-0.6,-10.8175
2.9,-0.4,-10.6175
2.9,-0.2,-10.4175
2.9,0.0,-10.2175
2.9,0.2,-10.0175
2.9,0.4,-9.8175
2.9,0.6,-9.6175
2.9,0.8,-9.4175
2.9,1.0,-9.2175
2.9,1.2,-9.0175
2.9,1.4,-8.8175
2.9,1.6,-8.6175
2.9,1.8,-8.4175
2.9,2.0,-8.2175
2.9,2.2,-8.0175
2.9,2.4,-7.8175
2.9,2.6,-7.6175
2.9,2.8,-7.4175
2.9,3.0,-7.2175
2.9,3.2,-7.0175
2.9,3.4,-6.8175
2.9,3.6,-6.6175
2.9,3.8,-6.4175
2.9,4.0,-6.2175
2.9,4.2,-6.0175
2.9,4.4,-5.8175
2.9,4.6,-5.6175
2.9,4.8,-5.4175
2.9,5.0,-5.2175
2.9,5.2,-5.0175
2.9,5.4,-4.8175
2.9,5.6,-4.6175
2.9,5.8,-4.4175
2.9,6.0,-4.2176
2.9,6.2,-4.0176
2.9,6.4,-3.8177
2.9,6.6,-3.6178
2.9,6.8,-3.4181
2.9,7.0,-3.2184
2.9,7.2,-3.0189
2.9,7.4,-2.8197
2.9,7.6,-2.621
2.9,7.8,-2.4231
2.9,8.0,-2.2263
2.9,8.2,-2.0313
2.9,8.4,-1.8391
2.9,8.6,-1.6508
2.9,8.8,-1.4682
2.9,9.0,-1.2935
2.9,9.2,-1.1286
2.9,9.4,-0.9756
2.9,9.6,-0.8355
2.9,9.8,-0.7083
2.9,10.0,-0.5934
2.9,10.2,-0.489
2.9,10.4,-0.3935
2.9,10.6,-0.3051
2.9,10.8,-0.22179999999999997
2.9,11.0,-0.1423
2.9,11.2,-0.06710000000000009
2.9,11.4,0.008899999999999977
2.98,-6.0,-16.2975
2.98,-5.8,-16.0975
2.98,-5.6,-15.8975
2.98,-5.4,-15.6975
2.98,-5.2,-15.4975
2.98,-5.0,-15.2975
2.98,-4.8,-15.0975
2.98,-4.6,-14.8975
2.98,-4.4,-14.6975
2.98,-4.2,-14.4975
2.98,-4.0,-14.2975
2.98,-3.8,-14.0975
2.98,-3.6,-13.8975
2.98,-3.4,-13.6975
2.98,-3.2,-13.4975
2.98,-3.0,-13.2975
2.98,-2.8,-13.0975
2.98,-2.6,-12.8975
2.98,-2.4,-12.6975
2.98,-2.2,-12.4975
2.98,-2.0,-12.2975
2.98,-1.8,-12.0975
2.98,-1.6,-11.8975
2.98,-1.4,-11.6975
2.98,-1.2,-11.4975
2.98,-1.0,-11.2975
2.98,-0.8,-11.0975
2.98,-0.6,-10.8975
2.98,-0.4,-10.6975
2.98,-0.2,-10.4975
2.98,0.0,-10.2975
2.98,0.2,-10.0975
2.98,0.4,-9.8975
2.98,0.6,-9.6975
2.98,0.8,-9.4975
2.98,1.0,-9.2975
2.98,1.2,-9.0975
2.98,1.4,-8.8975
2.98,1.6,-8.6975
2.98,1.8,-8.4975
2.98,2.0,-8.2975
2.98,2.2,-8.0975
2.98,2.4,-7.8975
2.98,2.6,-7.6975
2.98,2.8,-7.4975
2.98,3.0,-7.2975
2.98,3.2,-7.0975
2.98,3.4,-6.8975
2.98,3.6,-6.6975
2.98,3.8,-6.4975
2.98,4.0,-6.2975
2.98,4.2,-6.0975
2.98,4.4,-5.8975
2.98,4.6,-5.6975
2.98,4.8,-5.4975
2.98,5.0,-5.2975
2.98,5.2,-5.0975
2.98,5.4,-4.8975
2.98,5.6,-4.6975
2.98,5.8,-4.4975
2.98,6.0,-4.2976
2.98,6.2,-4.0976
2.98,6.4,-3.8977
2.98,6.6,-3.6978
2.98,6.8,-3.4979
2.98,7.0,-3.2982
2.98,7.2,-3.0986
2.98,7.4,-2.8992
2.98,7.6,-2.7003
2.98,7.8,-2.5019
2.98,8.0,-2.3044
2.98,8.2,-2.1084
2.98,8.4,-1.9145
2.98,8.6,-1.7239
2.98,8.8,-1.5379
2.98,9.0,-1.3587
2.98,9.2,-1.1881
2.98,9.4,-1.0284
2.98,9.6,-0.881
2.98,9.8,-0.7466
2.98,10.0,-0.6249
2.98,10.2,-0.5146
2.98,10.4,-0.4139
2.98,10.6,-0.32119999999999993
2.98,10.8,-0.2345
2.98,11.0,-0.15209999999999999
2.98,11.2,-0.07430000000000003
2.98,11.4,0.0028999999999999746
3.06,-6.0,-16.3775
3.06,-5.8,-16.1775
3.06,-5.6,-15.9775
3.06,-5.4,-15.7775
3.06,-5.2,-15.5775
3.06,-5.0,-15.3775
3.06,-4.8,-15.1775
3.06,-4.6,-14.9775
3.06,-4.4,-14.7775
3.06,-4.2,-14.5775
3.06,-4.0,-14.3775
3.06,-3.8,-14.1775
3.06,-3.6,-13.9775
3.06,-3.4,-13.7775
3.06,-3.2,-13.5775
3.06,-3.0,-13.3775
3.06,-2.8,-13.1775
3.06,-2.6,-12.9775
3.06,-2.4,-12.7775
3.06,-2.2,-12.5775
3.06,-2.0,-12.3775
3.06,-1.8,-12.1775
3.06,-1.6,-11.9775
3.06,-1.4,-11.7775
3.06,-1.2,-11.5775
3.06,-1.0,-11.3775
3.06,-0.8,-11.1775
3.06,-0.6,-10.9775
3.06,-0.4,-10.7775
3.06,-0.2,-10.5775
3.06,0.0,-10.3775
3.06,0.2,-10.1775
3.06,0.4,-9.9775
3.06,0.6,-9.7775
3.06,0.8,-9.5775
3.06,1.0,-9.3775
3.06,1.2,-9.1775
3.06,1.4,-8.9775
3.06,1.6,-8.7775
3.06,1.8,-8.5775
3.06,2.0,-8.3775
3.06,2.2,-8.1775
3.06,2.4,-7.9775
3.06,2.6,-7.7775
3.06,2.8,-7.5775
3.06,3.0,-7.3775
3.06,3.2,-7.1775
3.06,3.4,-6.9775
3.06,3.6,-6.7775
3.06,3.8,-6.5775
3.06,4.0,-6.3775
3.06,4.2,-6.1775
3.06,4.4,-5.9775
3.06,4.6,-5.7775
3.06,4.8,-5.5775
3.06,5.0,-5.3775
3.06,5.2,-5.1775
3.06,5.4,-4.9775
3.06,5.6,-4.7775
3.06,5.8,-4.5775
3.06,6.0,-4.3775
3.06,6.2,-4.1776
3.06,6.4,-3.9776
3.06,6.6,-3.7777
3.06,6.8,-3.5778
3.06,7.0,-3.378
3.06,7.2,-3.1784
3.06,7.4,-2.9789
3.06,7.6,-2.7797
3.06,7.8,-2.5809
3.06,8.0,-2.3829
3.06,8.2,-2.186
3.06,8.4,-1.9908
3.06,8.6,-1.7983
3.06,8.8,-1.6096
3.06,9.0,-1.4264
3.06,9.2,-1.2508
3.06,9.4,-1.0849
3.06,9.6,-0.9305
3.06,9.8,-0.7888
3.06,10.0,-0.66
3.06,10.2,-0.5432
3.06,10.4,-0.43689999999999996
3.06,10.6,-0.3395
3.06,10.8,-0.24899999999999994
3.06,11.0,-0.1635
3.06,11.2,-0.08279999999999997
3.06,11.4,-0.004100000000000048
3.14,-6.0,-16.4575
3.14,-5.8,-16.2575
3.14,-5.6,-16.0575
3.14,-5.4,-15.8575
3.14,-5.2,-15.6575
3.14,-5.0,-15.4575
3.14,-4.8,-15.2575
3.14,-4.6,-15.0575
3.14,-4.4,-14.8575
3.14,-4.2,-14.6575
3.14,-4.0,-14.4575
3.14,-3.8,-14.2575
3.14,-3.6,-14.0575
3.14,-3.4,-13.8575
3.14,-3.2,-13.6575
3.14,-3.0,-13.4575
3.14,-2.8,-13.2575
3.14,-2.6,-13.0575
3.14,-2.4,-12.8575
3.14,-2.2,-12.6575
3.14,-2.0,-12.4575
3.14,-1.8,-12.2575
3.14,-1.6,-12.0575
3.14,-1.4,-11.8575
3.14,-1.2,-11.6575
3.14,-1.0,-11.4575
3.14,-0.8,-11.2575
3.14,-0.6,-11.0575
3.14,-0.4,-10.8575
3.14,-0.2,-10.6575
3.14,0.0,-10.4575
3.14,0.2,-10.2575
3.14,0.4,-10.0575
3.14,0.6,-9.8575
3.14,0.8,-9.6575
3.14,1.0,-9.4575
3.14,1.2,-9.2575
3.14,1.4,-9.0575
3.14,1.6,-8.8575
3.14,1.8,-8.6575
3.14,2.0,-8.4575
3.14,2.2,-8.2575
3.14,2.4,-8.0575
3.14,2.6,-7.8575
3.14,2.8,-7.6575
3.14,3.0,-7.4575
