Composition = 90% Water, 10% env
5.62,15.4,1.7628986472176487
5.62,15.6,1.8835569124768068
5.7,1.0,-12.463657743726882
5.7,1.2,-12.263438662242173
5.7,1.4,-12.063207480825628
5.7,1.6,-11.862969624022252
5.7,1.8,-11.662722430447802
5.7,2.0,-11.46246553661087
5.7,2.2,-11.262198760526266
5.7,2.4,-11.061921438658967
5.7,2.6,-10.861632644350054
5.7,2.8,-10.661332073173337
5.7,3.0,-10.461018743160643
5.7,3.2,-10.260692049320784
5.7,3.4,-10.06035093439531
5.7,3.6,-9.859994444054063
5.7,3.8,-9.65962175904462
5.7,4.0,-9.459210728635124
5.7,4.2,-9.258781035324308
5.7,4.4,-9.058351995917121
5.7,4.6,-8.857901424884576
5.7,4.8,-8.657427711181025
5.7,5.0,-8.456928941438763
5.7,5.2,-8.256403182434946
5.7,5.4,-8.055827024962117
5.7,5.6,-7.8552401062130555
5.7,5.8,-7.654618745640247
5.7,6.0,-7.453959777172533
5.7,6.2,-7.253238590297247
5.7,6.4,-7.05249358316639
5.7,6.6,-6.851678174226394
5.7,6.8,-6.650829827765366
5.7,7.0,-6.449897527446058
5.7,7.2,-6.248923745336336
5.7,7.4,-6.0478555544579224
5.7,7.6,-5.8467064318091255
5.7,7.8,-5.645488678859564
5.7,8.0,-5.444145807156747
5.7,8.2,-5.2426719075234605
5.7,8.4,-5.041090189313646
5.7,8.6,-4.839369519862136
5.7,8.8,-4.637463820450069
5.7,9.0,-4.435376906862942
5.7,9.2,-4.233059615656006
5.7,9.4,-4.030487184242105
5.7,9.6,-3.8276504493922086
5.7,9.8,-3.62451076453344
5.7,10.0,-3.4210073953698092
5.7,10.2,-3.2171163323300833
5.7,10.4,-3.0127519123703514
5.7,10.6,-2.8078915116663987
5.7,10.8,-2.6024971212772323
5.7,11.0,-2.396544579930299
5.7,11.2,-2.1900079096467873
5.7,11.4,-1.9829218598189033
5.7,11.6,-1.7754032589615818
5.7,11.8,-1.5675630082379977
5.7,12.0,-1.3596580891144652
5.7,12.2,-1.152082783210009
5.7,12.4,-0.9450949394548961
5.7,12.6,-0.7385435299737868
5.7,12.8,-0.5328787642853932
5.7,13.0,-0.32676291956454395
5.7,13.2,-0.12017763807418765
5.7,13.4,0.08438162952278108
5.7,13.6,0.28482294078671544
5.7,13.8,0.4809232924683672
5.7,14.0,0.6712926225930799
5.7,14.2,0.8531757045757964
5.7,14.4,1.024329545170637
5.7,14.6,1.185731028001823
5.7,14.8,1.3373521301853732
5.7,15.0,1.4803437992453707
5.7,15.2,1.6159818706215878
5.7,15.4,1.7455146266296095
5.7,15.6,1.8703810440893158
5.78,1.0,-12.546140237082694
5.78,1.2,-12.345994935808127
5.78,1.4,-12.14579636170667
5.78,1.6,-11.945616987776893
5.78,1.8,-11.745428203295884
5.78,2.0,-11.545232521100392
5.78,2.2,-11.345049720882988
5.78,2.4,-11.144817643199405
5.78,2.6,-10.94459726444217
5.78,2.8,-10.744367736515862
5.78,3.0,-10.54412836153335
5.78,3.2,-10.343899298919142
5.78,3.4,-10.143617813693023
5.78,3.6,-9.943344989405938
5.78,3.8,-9.743059576463324
5.78,4.0,-9.542781255243112
5.78,4.2,-9.342467753558147
5.78,4.4,-9.142117812560997
5.78,4.6,-8.94177171073595
5.78,4.8,-8.74140755860588
5.78,5.0,-8.54102383304705
5.78,5.2,-8.340618924077832
5.78,5.4,-8.140191025629393
5.78,5.6,-7.939717337209853
5.78,5.8,-7.739237352915296
5.78,6.0,-7.538727759407081
5.78,6.2,-7.33818577701501
5.78,6.4,-7.137587398149444
5.78,6.6,-6.936970905099358
5.78,6.8,-6.736311628921074
5.78,7.0,-6.535584015367479
5.78,7.2,-6.334825109416814
5.78,7.4,-6.133984045539403
5.78,7.6,-5.933081381309291
5.78,7.8,-5.732128012754474
5.78,8.0,-5.531073178143391
5.78,8.2,-5.329928216025297
5.78,8.4,-5.128679057469343
5.78,8.6,-4.927318836771522
5.78,8.8,-4.725805413680353
5.78,9.0,-4.524167419883766
5.78,9.2,-4.32234215150387
5.78,9.4,-4.120306539185921
5.78,9.6,-3.9180554993153565
5.78,9.8,-3.7155558333617136
5.78,10.0,-3.5127510013749226
5.78,10.2,-3.3096273399312364
5.78,10.4,-3.106095002169514
5.78,10.6,-2.9021532606840648
5.78,10.8,-2.6977295010556213
5.78,11.0,-2.492780361569749
5.78,11.2,-2.28727784481939
5.78,11.4,-2.081196042981675
5.78,11.6,-1.8745813358661123
5.78,11.8,-1.6675019217809741
5.78,12.0,-1.460130568397505
5.78,12.2,-1.2527167720158692
5.78,12.4,-1.045610524416786
5.78,12.6,-0.8388491013485411
5.78,12.8,-0.632639113393771
5.78,13.0,-0.42671763604120205
5.78,13.2,-0.2201773956467265
5.78,13.4,-0.013443147606233241
5.78,13.6,0.19044448835148578
5.78,13.8,0.3905792149218503
5.78,14.0,0.586548557801726
5.78,14.2,0.7765295323653545
5.78,14.4,0.9575252961562041
5.78,14.6,1.1289836028303857
5.78,14.8,1.2908285103625297
5.78,15.0,1.443063955575336
5.78,15.2,1.5866913420355102
5.78,15.4,1.723139030945001
5.78,15.6,1.8534039748168765
5.86,1.0,-12.628087320096197
5.86,1.2,-12.427964563387375
5.86,1.4,-12.22783013009401
5.86,1.6,-12.027696151992627
5.86,1.8,-11.827551728132645
5.86,2.0,-11.627405163624687
5.86,2.2,-11.427251904543574
5.86,2.4,-11.22709214712911
5.86,2.6,-11.026925766291043
5.86,2.8,-10.826752484838483
5.86,3.0,-10.626571726904182
5.86,3.2,-10.426383053730572
5.86,3.4,-10.226185947918294
5.86,3.6,-10.025979645618643
5.86,3.8,-9.82576373684373
5.86,4.0,-9.625537471225917
5.86,4.2,-9.425300031263822
5.86,4.4,-9.225050740193323
5.86,4.6,-9.024767846693258
5.86,4.8,-8.824491663218994
5.86,5.0,-8.624200517403978
5.86,5.2,-8.423893062837275
5.86,5.4,-8.223567969131153
5.86,5.6,-8.023223595845813
5.86,5.8,-7.822858280402286
5.86,6.0,-7.622449483510664
5.86,6.2,-7.4220362657117125
5.86,6.4,-7.221595712192609
5.86,6.6,-7.021124866334582
5.86,6.8,-6.820600001179625
5.86,7.0,-6.6200591378730085
5.86,7.2,-6.419456784831537
5.86,7.4,-6.218829921719585
5.86,7.6,-6.01813187076384
5.86,7.8,-5.817395528814232
5.86,8.0,-5.616578477192314
5.86,8.2,-5.415711798961511
5.86,8.4,-5.214744766398053
5.86,8.6,-5.0136850883033075
5.86,8.8,-4.812527121090391
5.86,9.0,-4.611233012173551
5.86,9.2,-4.40982615743721
5.86,9.4,-4.208248906046113
5.86,9.6,-4.0064792932389794
5.86,9.8,-3.8045354287496873
5.86,10.0,-3.6023425691700806
5.86,10.2,-3.399870384206797
5.86,10.4,-3.1970999254303107
5.86,10.6,-2.993992495736118
5.86,10.8,-2.79045266164409
5.86,11.0,-2.5864814214267158
5.86,11.2,-2.382013511018117
5.86,11.4,-2.1769847941968306
5.86,11.6,-1.971427762634713
5.86,11.8,-1.7652994376170437
5.86,12.0,-1.558764207263983
5.86,12.2,-1.351916138580228
5.86,12.4,-1.145068491309188
5.86,12.6,-0.9383970818240441
5.86,12.8,-0.7320605943698387
5.86,13.0,-0.5259190929799676
5.86,13.2,-0.3197779920562081
5.86,13.4,-0.11279097955395957
5.86,13.6,0.09389884276960715
5.86,13.8,0.29723317444146335
5.86,14.0,0.4971735134959828
5.86,14.2,0.6928728502408853
5.86,14.4,0.8821396394703929
5.86,14.6,1.0630116271111383
5.86,14.8,1.2348860269413902
5.86,15.0,1.397017688692926
5.86,15.2,1.5499030199006163
5.86,15.4,1.6941519273070702
5.86,15.6,1.831342988696008
5.94,1.2,-12.509412812996919
5.94,1.4,-12.309299731981564
5.94,1.6,-12.10920075672926
5.94,1.8,-11.909089979858873
5.94,2.0,-11.708980398851907
5.94,2.2,-11.508863011616885
5.94,2.4,-11.308742232563823
5.94,2.6,-11.108616411550443
5.94,2.8,-10.908484971679483
5.94,3.0,-10.708347851216036
5.94,3.2,-10.508204759348088
5.94,3.4,-10.308055321185273
5.94,3.6,-10.107898941361862
5.94,3.8,-9.907735107632726
5.94,4.0,-9.707563419596982
5.94,4.2,-9.507383260420688
5.94,4.4,-9.307194007308379
5.94,4.6,-9.106994834109837
5.94,4.8,-8.906764525613204
5.94,5.0,-8.706543308165733
5.94,5.2,-8.506309599100202
5.94,5.4,-8.306062392013255
5.94,5.6,-8.105800431492627
5.94,5.8,-7.905522380418423
5.94,6.0,-7.705226818139092
5.94,6.2,-7.5048914598732095
5.94,6.4,-7.304555502585883
5.94,6.6,-7.1041963016289555
5.94,6.8,-6.9038113518921636
5.94,7.0,-6.70337749764828
5.94,7.2,-6.502932805060102
5.94,7.4,-6.3024530793412
5.94,7.6,-6.101913666677664
5.94,7.8,-5.901351345920567
5.94,8.0,-5.700716610234032
5.94,8.2,-5.500050742898317
5.94,8.4,-5.299302430545847
5.94,8.6,-5.098484293684632
5.94,8.8,-4.897587117812526
5.94,9.0,-4.696597323236726
5.94,9.2,-4.495508345568993
5.94,9.4,-4.294299570073045
5.94,9.6,-4.092939076038936
5.94,9.8,-3.891400689869609
5.94,10.0,-3.689703637314351
5.94,10.2,-3.487784661372965
5.94,10.4,-3.2856278508945294
5.94,10.6,-3.0832006189037378
5.94,10.8,-2.8804385096318974
5.94,11.0,-2.6772979880927728
5.94,11.2,-2.473733938778653
5.94,11.4,-2.269699993918395
5.94,11.6,-2.0651879373363182
5.94,11.8,-1.8601387153225653
5.94,12.0,-1.6546050742985794
5.94,12.2,-1.4486692433196269
5.94,12.4,-1.242480710612066
5.94,12.6,-1.0362455129106976
5.94,12.8,-0.8302185493383384
5.94,13.0,-0.6241881402543333
5.94,13.2,-0.41817817023523896
5.94,13.4,-0.211823547983834
5.94,13.6,-0.0045060645234618986
5.94,13.8,0.20131507551689945
5.94,14.0,0.40413472549954044
5.94,14.2,0.6037377820474035
5.94,14.4,0.7989361874459977
5.94,14.6,0.987613971850573
5.94,14.8,1.168432575263859
5.94,15.0,1.3404969784104739
5.94,15.2,1.502977159357884
5.94,15.4,1.6565789943441134
5.94,15.6,1.8016541940452744
6.02,1.2,-12.590534334758813
6.02,1.4,-12.39044395715325
6.02,1.6,-12.19037781613002
6.02,1.8,-11.99028817537019
6.02,2.0,-11.790208186340779
6.02,2.2,-11.59011873430639
6.02,2.4,-11.39002930128872
6.02,2.6,-11.18993460195659
6.02,2.8,-10.989836044562793
6.02,3.0,-10.789733416993235
6.02,3.2,-10.589626244753251
6.02,3.4,-10.389514212126697
6.02,3.6,-10.189397003441451
6.02,3.8,-9.989274245524863
6.02,4.0,-9.789145559895587
6.02,4.2,-9.589010530547613
6.02,4.4,-9.388868625836801
6.02,4.6,-9.18871929033377
6.02,4.8,-8.98856193091938
6.02,5.0,-8.788395966608155
6.02,5.2,-8.588200205555554
6.02,5.4,-8.388014669811401
6.02,5.6,-8.187818005290232
6.02,5.8,-7.9876091729104255
6.02,6.0,-7.7873870806134775
6.02,6.2,-7.587150488229054
6.02,6.4,-7.3868773096727125
6.02,6.6,-7.186607079770024
6.02,6.8,-6.986317219606873
6.02,7.0,-6.786005904669477
6.02,7.2,-6.5856501534916525
6.02,7.4,-6.385288201372311
6.02,7.6,-6.1848965921865
6.02,7.8,-5.984451121793875
6.02,8.0,-5.783989003713334
6.02,8.2,-5.583464399289373
6.02,8.4,-5.3829102414950745
6.02,8.6,-5.182284989227339
6.02,8.8,-4.98161985844774
6.02,9.0,-4.780865311980681
6.02,9.2,-4.580029388129423
6.02,9.4,-4.379106697955701
6.02,9.6,-4.178060395188863
6.02,9.8,-3.9768927086791113
6.02,10.0,-3.7756096259890044
6.02,10.2,-3.574148152416018
6.02,10.4,-3.372483244468422
6.02,10.6,-3.170604096794021
6.02,10.8,-2.968480457316303
6.02,11.0,-2.7660536864431986
6.02,11.2,-2.5632978157070805
6.02,11.4,-2.360154400956736
6.02,11.6,-2.1565768881750373
6.02,11.8,-1.9525376639137721
6.02,12.0,-1.7480230130941263
6.02,12.2,-1.5430673268886395
6.02,12.4,-1.3377603375661506
6.02,12.6,-1.1322252772863117
6.02,12.8,-0.9266942906859089
6.02,13.0,-0.7211555828108932
6.02,13.2,-0.515405331922054
6.02,13.4,-0.3095252366713078
6.02,13.6,-0.10273037498443395
6.02,13.8,0.1043036263284758
6.02,14.0,0.30945530983800573
6.02,14.2,0.5119522308943476
6.02,14.4,0.7113725046904223
6.02,14.6,0.9061348588623965
6.02,14.8,1.09450596871596
6.02,15.0,1.275365317716459
6.02,15.2,1.4474863781021259
6.02,15.4,1.610442458026237
6.02,15.6,1.7646196071469888
6.02,15.8,1.910447323529922
